snapshot_date,days,ranking_name,rank_no,stock_id,score,total_score,close,updated_at
2026-07-08,5,inst_buy_volume,6,2867,71.41,50.34,8.86,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,7,2637,80.06,59.84,80.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,8,2206,108.31,91.81,64.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,9,6176,-1.32,8.98,90.9,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,10,2480,56.73,52.57,159.5,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,11,5609,70.43,55.59,79.4,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,12,5530,51.41,43.49,49.4,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,13,2015,34.26,29.32,62.4,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,14,2889,87.97,66.12,15.7,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,15,1604,27.0,33.01,23.35,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,16,2357,45.67,35.97,687.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,17,1909,55.29,52.03,10.9,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,18,1734,55.4,47.83,33.3,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,19,1341,36.5,38.45,57.6,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,20,5880,71.79,52.82,25.1,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,21,9911,34.7,38.87,83.3,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,22,4438,30.46,38.92,61.2,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,23,2608,45.87,42.62,29.4,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,24,2101,62.2,60.06,33.7,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,25,2834,77.9,56.59,18.25,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,26,8927,62.29,70.38,22.1,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,27,8462,64.37,50.03,156.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,28,6281,31.1,35.84,51.5,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,29,1722,25.45,34.06,48.05,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,30,2397,40.81,54.12,59.5,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,31,8917,16.24,24.46,,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,32,4974,45.35,46.28,70.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,33,6811,63.93,56.69,223.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,34,2606,66.29,56.17,63.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,35,6577,71.76,39.85,79.9,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,36,4938,12.88,11.42,83.8,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,37,4104,45.18,47.64,69.3,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,38,7610,79.2,49.18,2485.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,39,2881,30.57,15.07,126.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,40,6414,68.11,58.75,404.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,41,2201,28.53,39.89,28.5,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,42,2908,53.39,40.32,21.7,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,43,2923,81.31,63.65,28.6,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,44,6491,73.22,56.66,375.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,45,2882,21.97,9.4,98.0,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,46,1463,23.38,36.4,17.8,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,47,4142,32.55,48.13,17.65,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,48,1907,64.35,62.8,27.85,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,49,6188,-10.21,10.1,79.2,2026-07-08T16:41:58
2026-07-08,5,inst_buy_volume,50,2617,61.55,50.45,30.45,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,1,2883,70.06,38.97,30.7,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,2,2887,94.84,58.54,35.85,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,3,2618,69.32,54.11,39.85,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,4,2303,27.57,13.23,163.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,5,2834,77.9,56.59,18.25,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,6,2105,62.97,64.24,32.2,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,7,2324,20.55,23.46,35.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,8,2867,71.41,50.34,8.86,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,9,2812,46.92,45.66,20.6,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,10,1216,76.93,63.84,78.6,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,11,1717,39.98,32.7,76.7,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,12,2890,123.82,97.9,41.9,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,13,2344,-9.13,-12.62,168.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,14,1909,55.29,52.03,10.9,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,15,1313,40.35,33.54,13.2,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,16,4938,12.88,11.42,83.8,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,17,2892,106.45,83.03,34.1,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,18,6505,57.35,49.91,59.4,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,19,6176,-1.32,8.98,90.9,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,20,2845,83.48,72.44,13.25,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,21,5351,68.22,54.2,89.3,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,22,2542,93.86,95.29,43.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,23,2885,116.0,82.35,71.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,24,2301,30.79,31.87,214.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,25,2880,96.56,72.04,39.7,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,26,2615,54.97,58.66,79.4,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,27,2327,40.2,26.55,891.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,28,2357,45.67,35.97,687.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,29,2515,63.53,51.95,14.2,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,30,2637,80.06,59.84,80.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,31,2201,28.53,39.89,28.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,32,2323,38.65,36.31,11.3,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,33,2609,27.38,34.7,52.3,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,34,2385,1.09,12.16,107.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,35,2351,56.75,44.94,203.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,36,3005,12.61,17.41,107.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,37,3055,51.14,26.67,168.5,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,38,5425,63.51,39.95,136.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,39,2820,74.64,68.5,17.25,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,40,6116,7.27,5.52,17.25,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,41,2377,90.58,68.99,142.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,42,2101,62.2,60.06,33.7,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,43,2912,77.59,68.38,241.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,44,2371,17.92,36.07,27.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,45,2547,58.86,54.5,11.25,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,46,8105,45.91,43.43,20.35,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,47,1722,25.45,34.06,48.05,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,48,5483,33.1,15.38,208.0,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,49,2913,9.62,29.58,11.1,2026-07-08T16:41:58
2026-07-08,5,margin_down_foreign_buy,50,3149,34.95,31.73,85.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,1,8033,63.88,29.7,227.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,2,2601,33.23,5.17,7.55,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,3,6901,37.86,16.88,21.05,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,4,2332,31.73,3.01,21.9,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,5,6907,45.86,32.86,189.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,6,2645,45.78,9.73,235.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,7,2465,78.59,47.79,81.4,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,8,6712,44.06,10.54,183.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,9,6727,60.02,19.65,544.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,10,4127,76.23,36.13,79.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,11,2637,80.06,59.84,80.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,12,6146,72.02,44.59,213.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,13,6620,27.09,10.72,109.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,14,8050,60.47,27.33,59.8,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,15,2883,70.06,38.97,30.7,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,16,6456,15.9,7.04,71.6,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,17,2885,116.0,82.35,71.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,18,2887,94.84,58.54,35.85,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,19,2880,96.56,72.04,39.7,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,20,3617,52.74,25.35,238.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,21,3022,77.19,49.27,94.3,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,22,2838,67.25,45.81,24.7,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,23,4923,86.03,44.61,66.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,24,8462,64.37,50.03,156.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,25,6949,68.82,40.04,960.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,26,4114,64.91,40.74,33.55,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,27,2395,76.47,34.99,546.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,28,3055,51.14,26.67,168.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,29,2466,47.38,33.62,96.9,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,30,6525,55.01,14.55,199.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,31,4169,44.45,34.32,279.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,32,6617,57.47,35.68,117.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,33,3564,44.69,26.42,56.1,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,34,6945,23.95,9.78,118.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,35,3066,44.31,19.98,29.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,36,6732,5.61,-6.88,198.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,37,2892,106.45,83.03,34.1,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,38,2890,123.82,97.9,41.9,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,39,2889,87.97,66.12,15.7,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,40,2603,60.23,52.93,196.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,41,2912,77.59,68.38,241.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,42,6023,103.79,79.18,106.5,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,43,2881,30.57,15.07,126.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,44,7722,77.2,78.59,332.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,45,9939,40.98,42.69,124.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,46,2606,66.29,56.17,63.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,47,1216,76.93,63.84,78.6,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,48,6477,22.8,19.8,38.05,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,49,2882,21.97,9.4,98.0,2026-07-08T16:41:58
2026-07-08,5,momentum_inst_buy,50,4746,30.36,33.53,55.9,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,1,2890,123.82,97.9,41.9,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,2,2885,116.0,82.35,71.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,3,2206,108.31,91.81,64.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,4,2892,106.45,83.03,34.1,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,5,3088,104.75,68.91,147.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,6,6023,103.79,79.18,106.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,7,2897,102.44,86.99,10.6,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,8,2880,96.56,72.04,39.7,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,9,2855,96.18,73.14,50.4,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,10,2887,94.84,58.54,35.85,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,11,2542,93.86,95.29,43.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,12,2851,93.41,86.46,38.35,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,13,8016,91.83,66.17,352.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,14,2377,90.58,68.99,142.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,15,2889,87.97,66.12,15.7,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,16,5533,87.16,72.82,14.1,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,17,4923,86.03,44.61,66.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,18,6574,85.11,59.83,122.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,19,6834,85.06,71.13,126.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,20,2845,83.48,72.44,13.25,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,21,2923,81.31,63.65,28.6,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,22,6861,80.64,65.76,297.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,23,2637,80.06,59.84,80.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,24,7610,79.2,49.18,2485.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,25,8446,79.18,71.65,88.2,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,26,2414,78.88,64.35,61.1,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,27,2465,78.59,47.79,81.4,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,28,2834,77.9,56.59,18.25,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,29,2912,77.59,68.38,241.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,30,6206,77.57,49.18,134.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,31,7722,77.2,78.59,332.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,32,3022,77.19,49.27,94.3,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,33,3003,77.17,65.78,66.6,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,34,5475,77.02,65.1,213.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,35,1216,76.93,63.84,78.6,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,36,5410,76.74,66.33,44.1,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,37,2395,76.47,34.99,546.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,38,4127,76.23,36.13,79.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,39,2884,76.08,64.2,34.75,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,40,2207,75.48,74.14,480.5,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,41,3675,74.7,51.0,440.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,42,2820,74.64,68.5,17.25,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,43,3260,74.18,61.9,404.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,44,4102,73.46,54.68,20.4,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,45,6491,73.22,56.66,375.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,46,6024,72.97,36.46,64.4,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,47,2204,72.65,54.29,57.6,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,48,6146,72.02,44.59,213.0,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,49,5880,71.79,52.82,25.1,2026-07-08T16:41:58
2026-07-08,5,multifactor_score,50,6577,71.76,39.85,79.9,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,1,2542,93.86,95.29,43.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,2,2206,108.31,91.81,64.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,3,2897,102.44,86.99,10.6,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,4,2851,93.41,86.46,38.35,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,5,7722,77.2,78.59,332.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,6,2207,75.48,74.14,480.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,7,2855,96.18,73.14,50.4,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,8,5533,87.16,72.82,14.1,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,9,2845,83.48,72.44,13.25,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,10,1477,63.14,72.14,224.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,11,8446,79.18,71.65,88.2,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,12,6834,85.06,71.13,126.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,13,8927,62.29,70.38,22.1,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,14,5903,68.02,69.71,189.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,15,8076,68.65,69.51,25.75,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,16,2646,63.83,69.25,21.2,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,17,2377,90.58,68.99,142.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,18,3088,104.75,68.91,147.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,19,2820,74.64,68.5,17.25,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,20,2912,77.59,68.38,241.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,21,4961,69.86,66.41,175.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,22,5410,76.74,66.33,44.1,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,23,8016,91.83,66.17,352.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,24,2889,87.97,66.12,15.7,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,25,3003,77.17,65.78,66.6,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,26,5508,60.3,64.82,58.2,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,27,8499,65.89,64.7,306.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,28,2414,78.88,64.35,61.1,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,29,2105,62.97,64.24,32.2,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,30,2884,76.08,64.2,34.75,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,31,6214,68.72,64.14,135.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,32,1216,76.93,63.84,78.6,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,33,1907,64.35,62.8,27.85,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,34,3260,74.18,61.9,404.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,35,3432,56.2,61.34,18.05,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,36,8488,51.77,60.56,10.1,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,37,2101,62.2,60.06,33.7,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,38,5210,68.46,59.97,30.35,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,39,6629,53.13,59.93,108.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,40,2637,80.06,59.84,80.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,41,6574,85.11,59.83,122.5,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,42,1416,58.52,59.38,11.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,43,3416,71.44,59.13,187.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,44,2506,56.39,58.75,8.9,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,45,6414,68.11,58.75,404.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,46,5263,64.86,58.74,101.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,47,6996,69.54,58.74,200.0,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,48,2615,54.97,58.66,79.4,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,49,5607,65.35,58.44,51.2,2026-07-08T16:41:58
2026-07-08,5,near_avg_with_inst_buy,50,2539,55.01,58.21,39.15,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,1,1271,44.66,24.0,68.3,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,2,4931,42.61,10.95,272.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,3,4523,-18.45,-15.51,25.55,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,4,7833,23.64,24.0,21.4,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,5,8112,19.84,19.92,85.4,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,6,6473,28.27,24.0,7.79,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,7,6580,24.95,24.0,13.05,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,8,6691,19.62,21.93,715.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,9,3535,45.26,50.08,105.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,10,3188,16.43,19.34,23.7,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,11,2059,67.36,42.0,8095.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,12,2923,81.31,63.65,28.6,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,13,4967,65.3,48.16,233.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,14,6864,27.11,23.43,42.8,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,15,5351,68.22,54.2,89.3,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,16,2885,116.0,82.35,71.5,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,17,7427,38.92,23.09,45.6,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,18,6446,45.19,19.36,1530.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,19,2347,31.92,20.63,89.1,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,20,8488,51.77,60.56,10.1,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,21,2467,6.56,-8.85,552.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,22,5475,77.02,65.1,213.5,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,23,6727,60.02,19.65,544.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,24,3324,-13.48,-2.66,925.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,25,6576,59.58,56.48,84.1,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,26,6199,31.28,25.17,104.5,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,27,6912,29.09,21.37,12.1,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,28,6874,20.89,14.22,81.1,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,29,6735,12.23,15.03,80.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,30,7547,-3.37,2.91,57.8,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,31,3290,33.89,28.29,67.4,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,32,2889,87.97,66.12,15.7,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,33,6442,22.4,30.54,1485.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,34,6693,21.73,7.23,244.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,35,3081,42.84,19.33,2095.0,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,36,6894,36.76,23.34,352.5,2026-07-08T16:41:58
2026-07-08,5,revenue_volume_breakout,37,5274,-24.44,-30.89,13975.0,2026-07-08T16:41:58
