latest_date,stock_id,name,market,close,1d_avg_price,close_vs_avg_pct,1d_volume_lot,1d_foreign_net_lot,1d_trust_net_lot,1d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,chip_score
2026-04-17,5608,四維航,TWSE,16.3,16.3964,-0.59,751.33,-107.06,0.0,-107.06,-14.25,0.0,0,1,0,0,-107.06,0.0,-33.4
2026-04-17,2751,王座,TPEX,57.0,57.0702,-0.12,14.01,-2.0,0.0,-2.0,-14.28,0.0,0,1,0,0,-2.0,0.0,-33.42
2026-04-17,4968,立積,TWSE,112.0,112.1181,-0.11,1678.99,-183.07,-1.0,-184.07,-10.9,-0.06,0,1,0,1,-183.07,-1.0,-33.42
2026-04-17,8227,巨有科技,TPEX,141.0,139.7892,0.87,1679.52,-240.0,0.0,-240.0,-14.29,0.0,0,1,0,0,-240.0,0.0,-33.43
2026-04-17,4543,萬在,TPEX,37.5,37.1787,0.86,1276.94,-184.0,0.0,-184.0,-14.41,0.0,0,1,0,0,-184.0,0.0,-33.53
2026-04-17,2429,銘旺科,TWSE,39.85,39.9125,-0.16,510.87,-73.77,0.0,-73.77,-14.44,0.0,0,1,0,0,-73.77,0.0,-33.55
2026-04-17,2017,官田鋼,TWSE,9.33,9.352,-0.24,1078.1,-155.78,0.0,-155.78,-14.45,0.0,0,1,0,0,-155.78,0.0,-33.56
2026-04-17,1618,合機,TWSE,39.05,39.0837,-0.09,383.9,-55.52,0.0,-55.52,-14.46,0.0,0,1,0,0,-55.52,0.0,-33.57
2026-04-17,8054,安國,TPEX,105.0,106.6299,-1.53,4974.34,-559.7,-1.0,-560.7,-11.25,-0.02,0,1,0,1,-559.7,-1.0,-33.57
2026-04-17,2472,立隆電,TWSE,184.5,186.9175,-1.29,8298.82,-938.08,-1.18,-939.26,-11.3,-0.01,0,1,0,1,-938.08,-1.18,-33.59
2026-04-17,3268,海德威,TPEX,17.1,17.199,-0.58,138.0,-20.0,0.0,-20.0,-14.49,0.0,0,1,0,0,-20.0,0.0,-33.59
2026-04-17,8110,華東,TWSE,48.3,48.9382,-1.3,6880.95,-672.58,-37.0,-709.58,-9.77,-0.54,0,1,0,1,-672.58,-37.0,-33.64
2026-04-17,5321,美而快,TPEX,24.4,23.9962,1.68,144.02,-21.0,0.0,-21.0,-14.58,0.0,0,1,0,0,-21.0,0.0,-33.67
2026-04-17,1457,宜進,TWSE,15.0,14.8538,0.98,127.14,-18.59,0.0,-18.59,-14.62,0.0,0,1,0,0,-18.59,0.0,-33.7
2026-04-17,1784,訊聯,TPEX,80.2,80.7108,-0.63,170.66,-25.0,0.0,-25.0,-14.65,0.0,0,1,0,0,-25.0,0.0,-33.72
2026-04-17,3666,光耀,TPEX,24.7,24.907,-0.83,54.5,-8.0,0.0,-8.0,-14.68,0.0,0,1,0,0,-8.0,0.0,-33.74
2026-04-17,2025,千興,TWSE,12.25,12.0649,1.53,252.56,-37.14,0.0,-37.14,-14.7,0.0,0,1,0,0,-37.14,0.0,-33.76
2026-04-17,3712,永崴投控,TWSE,19.3,19.2965,0.02,1068.87,-157.78,0.0,-157.78,-14.76,0.0,0,1,0,0,-157.78,0.0,-33.81
2026-04-17,6865,偉康科技,TPEX,36.3,35.909,1.09,13.52,-2.0,0.0,-2.0,-14.79,0.0,0,1,0,0,-2.0,0.0,-33.83
2026-04-17,1234,黑松,TWSE,36.2,36.1233,0.21,100.73,-15.01,0.0,-15.01,-14.9,0.0,0,1,0,0,-15.01,0.0,-33.92
2026-04-17,1110,東泥,TWSE,15.85,15.7497,0.64,175.39,-43.58,0.0,-43.58,-24.85,0.0,0,1,0,0,-43.58,0.0,-34.0
2026-04-17,1268,漢來美食,TPEX,157.5,157.3643,0.09,10.56,-2.0,0.0,-2.0,-18.93,0.0,0,1,0,0,-2.0,0.0,-34.0
2026-04-17,1295,生合,TPEX,59.3,59.5365,-0.4,55.94,-17.0,0.0,-17.0,-30.39,0.0,0,1,0,0,-17.0,0.0,-34.0
2026-04-17,1304,台聚,TWSE,14.55,14.938,-2.6,16669.11,-3126.91,0.0,-3126.91,-18.76,0.0,0,1,0,0,-3126.91,0.0,-34.0
2026-04-17,1310,台苯,TWSE,10.05,10.1823,-1.3,7200.11,-2315.94,0.0,-2315.94,-32.17,0.0,0,1,0,0,-2315.94,0.0,-34.0
2026-04-17,1312,國喬,TWSE,14.1,14.3248,-1.57,14872.09,-3167.51,0.0,-3167.51,-21.3,0.0,0,1,0,0,-3167.51,0.0,-34.0
2026-04-17,1313,聯成,TWSE,12.2,12.2849,-0.69,7790.99,-1954.23,0.0,-1954.23,-25.08,0.0,0,1,0,0,-1954.23,0.0,-34.0
2026-04-17,1314,中石化,TWSE,7.7,7.7625,-0.81,24803.88,-5738.59,0.0,-5738.59,-23.14,0.0,0,1,0,0,-5738.59,0.0,-34.0
2026-04-17,1316,上曜,TWSE,12.0,12.0795,-0.66,2609.64,-1455.38,0.0,-1455.38,-55.77,0.0,0,1,0,0,-1455.38,0.0,-34.0
2026-04-17,1321,大洋,TWSE,32.7,32.7724,-0.22,188.0,-75.87,0.0,-75.87,-40.36,0.0,0,1,0,0,-75.87,0.0,-34.0
2026-04-17,1325,恆大,TWSE,27.05,26.8742,0.65,153.76,-25.58,0.0,-25.58,-16.64,0.0,0,1,0,0,-25.58,0.0,-34.0
2026-04-17,1340,勝悅-KY,TWSE,6.41,6.4108,-0.01,224.69,-117.24,0.0,-117.24,-52.18,0.0,0,1,0,0,-117.24,0.0,-34.0
2026-04-17,1440,南紡,TWSE,13.2,13.4328,-1.73,3412.37,-1431.68,0.0,-1431.68,-41.96,0.0,0,1,0,0,-1431.68,0.0,-34.0
2026-04-17,1444,力麗,TWSE,6.59,6.6249,-0.53,1066.16,-239.05,0.0,-239.05,-22.42,0.0,0,1,0,0,-239.05,0.0,-34.0
2026-04-17,1446,宏和,TWSE,16.55,16.5931,-0.26,163.13,-79.32,0.0,-79.32,-48.62,0.0,0,1,0,0,-79.32,0.0,-34.0
2026-04-17,1447,力鵬,TWSE,5.28,5.32,-0.75,1184.0,-590.48,0.0,-590.48,-49.87,0.0,0,1,0,0,-590.48,0.0,-34.0
2026-04-17,1453,大將,TWSE,12.15,12.1217,0.23,134.56,-40.43,0.0,-40.43,-30.05,0.0,0,1,0,0,-40.43,0.0,-34.0
2026-04-17,1455,集盛,TWSE,9.02,9.0598,-0.44,1392.67,-357.36,0.0,-357.36,-25.66,0.0,0,1,0,0,-357.36,0.0,-34.0
2026-04-17,1456,怡華,TWSE,14.45,14.435,0.1,102.55,-30.54,0.0,-30.54,-29.78,0.0,0,1,0,0,-30.54,0.0,-34.0
2026-04-17,1465,偉全,TWSE,12.7,12.7659,-0.52,147.1,-22.69,0.0,-22.69,-15.43,0.0,0,1,0,0,-22.69,0.0,-34.0
2026-04-17,1473,台南,TWSE,23.2,23.2986,-0.42,121.02,-46.28,0.0,-46.28,-38.24,0.0,0,1,0,0,-46.28,0.0,-34.0
2026-04-17,1515,力山,TWSE,23.15,23.0892,0.26,345.78,-127.1,0.0,-127.1,-36.76,0.0,0,1,0,0,-127.1,0.0,-34.0
2026-04-17,1516,川飛,TWSE,19.7,19.7611,-0.31,44.76,-15.81,0.0,-15.81,-35.31,0.0,0,1,0,0,-15.81,0.0,-34.0
2026-04-17,1531,高林股,TWSE,13.1,13.0219,0.6,187.81,-47.09,0.0,-47.09,-25.07,0.0,0,1,0,0,-47.09,0.0,-34.0
2026-04-17,1540,喬福,TWSE,22.0,22.101,-0.46,304.68,-82.57,0.0,-82.57,-27.1,0.0,0,1,0,0,-82.57,0.0,-34.0
2026-04-17,1565,精華,TPEX,108.5,108.4619,0.04,202.8,-42.35,0.0,-42.35,-20.88,0.0,0,1,0,0,-42.35,0.0,-34.0
2026-04-17,1587,吉茂,TWSE,34.4,34.4723,-0.21,417.24,-125.61,0.0,-125.61,-30.1,0.0,0,1,0,0,-125.61,0.0,-34.0
2026-04-17,1603,華電,TWSE,32.8,32.6432,0.48,301.88,-119.05,0.0,-119.05,-39.44,0.0,0,1,0,0,-119.05,0.0,-34.0
2026-04-17,1604,聲寶,TWSE,23.8,23.6251,0.74,1093.77,-430.09,0.0,-430.09,-39.32,0.0,0,1,0,0,-430.09,0.0,-34.0
2026-04-17,1611,中電,TWSE,12.2,12.2514,-0.42,666.14,-119.31,0.0,-119.31,-17.91,0.0,0,1,0,0,-119.31,0.0,-34.0
2026-04-17,1612,宏泰,TWSE,35.65,35.5636,0.24,712.73,-194.43,0.0,-194.43,-27.28,0.0,0,1,0,0,-194.43,0.0,-34.0
2026-04-17,1615,大山,TWSE,47.55,47.5289,0.04,93.54,-16.03,0.0,-16.03,-17.13,0.0,0,1,0,0,-16.03,0.0,-34.0
2026-04-17,1616,億泰,TWSE,23.65,23.5709,0.34,433.24,-98.04,0.0,-98.04,-22.63,0.0,0,1,0,0,-98.04,0.0,-34.0
2026-04-17,1617,榮星,TWSE,15.75,15.8891,-0.88,139.54,-38.61,0.0,-38.61,-27.67,0.0,0,1,0,0,-38.61,0.0,-34.0
2026-04-17,1712,興農,TWSE,42.65,42.5847,0.15,383.19,-134.91,0.0,-134.91,-35.21,0.0,0,1,0,0,-134.91,0.0,-34.0
2026-04-17,1714,和桐,TWSE,9.63,9.7332,-1.06,4796.02,-1986.95,0.0,-1986.95,-41.43,0.0,0,1,0,0,-1986.95,0.0,-34.0
2026-04-17,1718,中纖,TWSE,6.89,6.9577,-0.97,8026.01,-3373.63,0.0,-3373.63,-42.03,0.0,0,1,0,0,-3373.63,0.0,-34.0
2026-04-17,1722,台肥,TWSE,45.65,45.5319,0.26,3237.94,-1093.14,0.0,-1093.14,-33.76,0.0,0,1,0,0,-1093.14,0.0,-34.0
2026-04-17,1733,五鼎,TWSE,29.6,29.7125,-0.38,166.43,-87.5,0.0,-87.5,-52.58,0.0,0,1,0,0,-87.5,0.0,-34.0
2026-04-17,1783,和康生,TWSE,41.75,41.8144,-0.15,97.49,-17.56,0.0,-17.56,-18.01,0.0,0,1,0,0,-17.56,0.0,-34.0
2026-04-17,1786,科妍,TWSE,63.4,64.4595,-1.64,336.56,-84.61,0.0,-84.61,-25.14,0.0,0,1,0,0,-84.61,0.0,-34.0
2026-04-17,1808,潤隆,TWSE,30.05,30.1408,-0.3,1512.24,-581.97,0.0,-581.97,-38.48,0.0,0,1,0,0,-581.97,0.0,-34.0
2026-04-17,1904,正隆,TWSE,18.6,18.7381,-0.74,1347.86,-441.5,0.0,-441.5,-32.76,0.0,0,1,0,0,-441.5,0.0,-34.0
2026-04-17,1906,寶隆,TWSE,11.9,11.763,1.16,108.0,-24.25,0.0,-24.25,-22.46,0.0,0,1,0,0,-24.25,0.0,-34.0
2026-04-17,1909,榮成,TWSE,9.61,9.6685,-0.6,2554.43,-1018.7,0.0,-1018.7,-39.88,0.0,0,1,0,0,-1018.7,0.0,-34.0
2026-04-17,2013,中鋼構,TWSE,44.05,43.9233,0.29,120.78,-19.01,0.0,-19.01,-15.74,0.0,0,1,0,0,-19.01,0.0,-34.0
2026-04-17,2020,美亞,TWSE,23.15,23.1641,-0.06,775.14,-370.67,0.0,-370.67,-47.82,0.0,0,1,0,0,-370.67,0.0,-34.0
2026-04-17,2028,威致,TWSE,19.15,19.1458,0.02,157.2,-27.39,0.0,-27.39,-17.42,0.0,0,1,0,0,-27.39,0.0,-34.0
2026-04-17,2032,新鋼,TWSE,16.35,16.4259,-0.46,271.65,-56.35,0.0,-56.35,-20.74,0.0,0,1,0,0,-56.35,0.0,-34.0
2026-04-17,2101,南港,TWSE,35.65,35.9657,-0.88,1415.48,-655.35,0.0,-655.35,-46.3,0.0,0,1,0,0,-655.35,0.0,-34.0
2026-04-17,2102,泰豐,TWSE,18.9,18.9916,-0.48,354.16,-150.66,0.0,-150.66,-42.54,0.0,0,1,0,0,-150.66,0.0,-34.0
2026-04-17,2103,台橡,TWSE,19.05,19.118,-0.36,2727.69,-949.5,0.0,-949.5,-34.81,0.0,0,1,0,0,-949.5,0.0,-34.0
2026-04-17,2104,國際中橡,TWSE,11.45,11.5807,-1.13,3389.32,-784.11,0.0,-784.11,-23.13,0.0,0,1,0,0,-784.11,0.0,-34.0
2026-04-17,2106,建大,TWSE,18.6,18.5979,0.01,448.88,-72.26,0.0,-72.26,-16.1,0.0,0,1,0,0,-72.26,0.0,-34.0
2026-04-17,2236,百達-KY,TWSE,126.5,126.4217,0.06,593.72,-352.72,0.0,-352.72,-59.41,0.0,0,1,0,0,-352.72,0.0,-34.0
2026-04-17,2323,中環,TWSE,10.75,10.7848,-0.32,5855.61,-2344.6,0.0,-2344.6,-40.04,0.0,0,1,0,0,-2344.6,0.0,-34.0
2026-04-17,2419,仲琦,TWSE,36.8,37.0634,-0.71,12911.44,-3195.4,0.0,-3195.4,-24.75,0.0,0,1,0,0,-3195.4,0.0,-34.0
2026-04-17,2427,三商電,TWSE,22.25,22.3266,-0.34,574.88,-93.51,0.0,-93.51,-16.27,0.0,0,1,0,0,-93.51,0.0,-34.0
2026-04-17,2431,聯昌,TWSE,11.5,11.5003,-0.0,428.78,-101.72,0.0,-101.72,-23.72,0.0,0,1,0,0,-101.72,0.0,-34.0
2026-04-17,2442,新美齊,TWSE,19.45,19.6265,-0.9,4965.99,-1482.49,0.0,-1482.49,-29.85,0.0,0,1,0,0,-1482.49,0.0,-34.0
2026-04-17,2462,良得電,TWSE,22.75,23.1274,-1.63,1368.07,-245.64,0.0,-245.64,-17.95,0.0,0,1,0,0,-245.64,0.0,-34.0
2026-04-17,2471,資通,TWSE,54.0,54.1111,-0.21,339.69,-97.76,0.0,-97.76,-28.78,0.0,0,1,0,0,-97.76,0.0,-34.0
2026-04-17,2488,漢平,TWSE,50.8,51.7634,-1.86,607.92,-96.61,0.0,-96.61,-15.89,0.0,0,1,0,0,-96.61,0.0,-34.0
2026-04-17,2491,吉祥全,TWSE,17.0,16.463,3.26,575.92,-129.79,0.0,-129.79,-22.54,0.0,0,1,0,0,-129.79,0.0,-34.0
2026-04-17,2505,國揚,TWSE,18.8,18.724,0.41,425.82,-95.06,0.0,-95.06,-22.32,0.0,0,1,0,0,-95.06,0.0,-34.0
2026-04-17,2511,太子,TWSE,8.13,8.1594,-0.36,1246.59,-231.93,0.0,-231.93,-18.61,0.0,0,1,0,0,-231.93,0.0,-34.0
2026-04-17,2515,中工,TWSE,13.85,14.0301,-1.28,19055.15,-5115.84,0.0,-5115.84,-26.85,0.0,0,1,0,0,-5115.84,0.0,-34.0
2026-04-17,2516,新建,TWSE,13.6,13.5131,0.64,215.15,-50.87,0.0,-50.87,-23.64,0.0,0,1,0,0,-50.87,0.0,-34.0
2026-04-17,2520,冠德,TWSE,31.05,30.9698,0.26,1639.88,-348.98,0.0,-348.98,-21.28,0.0,0,1,0,0,-348.98,0.0,-34.0
2026-04-17,2545,皇翔,TWSE,36.5,36.5448,-0.12,264.17,-83.17,0.0,-83.17,-31.48,0.0,0,1,0,0,-83.17,0.0,-34.0
2026-04-17,2547,日勝生,TWSE,10.85,10.8106,0.36,1734.58,-582.06,0.0,-582.06,-33.56,0.0,0,1,0,0,-582.06,0.0,-34.0
2026-04-17,2607,榮運,TWSE,50.3,50.29,0.02,518.66,-239.35,0.0,-239.35,-46.15,0.0,0,1,0,0,-239.35,0.0,-34.0
2026-04-17,2608,嘉里大榮,TWSE,30.85,30.9913,-0.46,311.17,-104.68,0.0,-104.68,-33.64,0.0,0,1,0,0,-104.68,0.0,-34.0
2026-04-17,2611,志信,TWSE,14.7,14.7361,-0.25,425.96,-94.06,0.0,-94.06,-22.08,0.0,0,1,0,0,-94.06,0.0,-34.0
2026-04-17,2616,山隆,TWSE,15.45,15.4836,-0.22,601.92,-150.32,0.0,-150.32,-24.97,0.0,0,1,0,0,-150.32,0.0,-34.0
2026-04-17,2636,台驊控股,TWSE,67.7,68.0381,-0.5,281.43,-80.29,0.0,-80.29,-28.53,0.0,0,1,0,0,-80.29,0.0,-34.0
2026-04-17,2640,大車隊,TPEX,187.0,183.7965,1.74,85.24,-21.0,0.0,-21.0,-24.64,0.0,0,1,0,0,-21.0,0.0,-34.0
2026-04-17,2646,星宇航空,TWSE,20.95,20.9721,-0.11,4948.89,-1883.0,0.0,-1883.0,-38.05,0.0,0,1,0,0,-1883.0,0.0,-34.0
2026-04-17,2718,全心投控,TPEX,47.7,47.7149,-0.03,11.7,-3.0,0.0,-3.0,-25.63,0.0,0,1,0,0,-3.0,0.0,-34.0
2026-04-17,2731,雄獅,TWSE,159.5,160.1007,-0.38,765.35,-465.63,0.0,-465.63,-60.84,0.0,0,1,0,0,-465.63,0.0,-34.0
2026-04-17,2739,寒舍,TWSE,36.75,36.546,0.56,236.8,-40.55,0.0,-40.55,-17.12,0.0,0,1,0,0,-40.55,0.0,-34.0
2026-04-17,2743,山富,TPEX,72.9,73.2028,-0.41,69.8,-12.0,0.0,-12.0,-17.19,0.0,0,1,0,0,-12.0,0.0,-34.0
2026-04-17,2745,五福,TPEX,104.5,105.0397,-0.51,137.13,-65.0,0.0,-65.0,-47.4,0.0,0,1,0,0,-65.0,0.0,-34.0
2026-04-17,2753,八方雲集,TWSE,181.5,182.2302,-0.4,154.54,-27.66,0.0,-27.66,-17.9,0.0,0,1,0,0,-27.66,0.0,-34.0
2026-04-17,2754,亞洲藏壽司,TPEX,69.5,69.7365,-0.34,9.45,-3.0,0.0,-3.0,-31.74,0.0,0,1,0,0,-3.0,0.0,-34.0
2026-04-17,2755,揚秦,TPEX,139.5,139.1577,0.25,74.19,-27.0,0.0,-27.0,-36.39,0.0,0,1,0,0,-27.0,0.0,-34.0
2026-04-17,2756,聯發國際,TPEX,70.0,69.908,0.13,5.09,-1.0,0.0,-1.0,-19.65,0.0,0,1,0,0,-1.0,0.0,-34.0
2026-04-17,2762,世界健身-KY,TWSE,73.8,73.8637,-0.09,74.62,-45.0,0.0,-45.0,-60.3,0.0,0,1,0,0,-45.0,0.0,-34.0
2026-04-17,2832,台產,TWSE,49.0,48.8503,0.31,146.62,-65.74,0.0,-65.74,-44.84,0.0,0,1,0,0,-65.74,0.0,-34.0
2026-04-17,2905,三商,TWSE,14.5,14.4343,0.46,1109.78,-311.43,0.0,-311.43,-28.06,0.0,0,1,0,0,-311.43,0.0,-34.0
2026-04-17,2913,農林,TWSE,12.15,12.1568,-0.06,1723.68,-1084.49,0.0,-1084.49,-62.92,0.0,0,1,0,0,-1084.49,0.0,-34.0
2026-04-17,2929,淘帝-KY,TWSE,6.25,6.1495,1.63,280.37,-78.45,0.0,-78.45,-27.98,0.0,0,1,0,0,-78.45,0.0,-34.0
2026-04-17,3011,今皓,TWSE,13.25,13.0706,1.37,1913.76,-288.44,0.0,-288.44,-15.07,0.0,0,1,0,0,-288.44,0.0,-34.0
2026-04-17,3024,憶聲,TWSE,10.95,10.7068,2.27,3714.95,-587.5,0.0,-587.5,-15.81,0.0,0,1,0,0,-587.5,0.0,-34.0
2026-04-17,3032,偉訓,TWSE,61.8,62.3547,-0.89,354.26,-95.49,0.0,-95.49,-26.95,0.0,0,1,0,0,-95.49,0.0,-34.0
2026-04-17,3046,建碁,TWSE,49.0,48.9611,0.08,133.73,-41.61,0.0,-41.61,-31.11,0.0,0,1,0,0,-41.61,0.0,-34.0
2026-04-17,3050,鈺德,TWSE,13.15,13.3227,-1.3,907.13,-259.27,0.0,-259.27,-28.58,0.0,0,1,0,0,-259.27,0.0,-34.0
2026-04-17,3051,力特,TWSE,20.55,20.6375,-0.42,855.93,-138.16,0.0,-138.16,-16.14,0.0,0,1,0,0,-138.16,0.0,-34.0
2026-04-17,3052,夆典,TWSE,11.05,11.0551,-0.05,615.9,-139.41,0.0,-139.41,-22.64,0.0,0,1,0,0,-139.41,0.0,-34.0
2026-04-17,3058,立德,TWSE,9.22,9.2494,-0.32,873.55,-200.07,0.0,-200.07,-22.9,0.0,0,1,0,0,-200.07,0.0,-34.0
2026-04-17,3083,網龍,TPEX,27.05,27.0264,0.09,109.15,-20.0,0.0,-20.0,-18.32,0.0,0,1,0,0,-20.0,0.0,-34.0
2026-04-17,3094,聯傑,TWSE,24.8,25.3841,-2.3,2532.13,-721.59,0.0,-721.59,-28.5,0.0,0,1,0,0,-721.59,0.0,-34.0
2026-04-17,3118,進階,TPEX,33.45,33.4892,-0.12,9.3,-2.0,0.0,-2.0,-21.51,0.0,0,1,0,0,-2.0,0.0,-34.0
2026-04-17,3135,凌航,TWSE,119.0,120.0328,-0.86,4285.07,-731.97,0.0,-731.97,-17.08,0.0,0,1,0,0,-731.97,0.0,-34.0
2026-04-17,3150,鈺寶-創,TWSE,19.2,19.4074,-1.07,36.19,-9.0,0.0,-9.0,-24.87,0.0,0,1,0,0,-9.0,0.0,-34.0
2026-04-17,3168,眾福科,TWSE,46.0,46.3409,-0.74,78.38,-14.0,0.0,-14.0,-17.86,0.0,0,1,0,0,-14.0,0.0,-34.0
2026-04-17,3176,基亞,TPEX,30.5,30.7436,-0.79,394.0,-153.0,0.0,-153.0,-38.83,0.0,0,1,0,0,-153.0,0.0,-34.0
2026-04-17,3188,鑫龍騰,TPEX,26.65,26.6414,0.03,171.82,-32.0,0.0,-32.0,-18.62,0.0,0,1,0,0,-32.0,0.0,-34.0
2026-04-17,3205,佰研,TPEX,62.1,61.416,1.11,314.11,-62.0,0.0,-62.0,-19.74,0.0,0,1,0,0,-62.0,0.0,-34.0
2026-04-17,3206,志豐,TPEX,37.5,37.6653,-0.44,97.82,-15.0,0.0,-15.0,-15.33,0.0,0,1,0,0,-15.0,0.0,-34.0
2026-04-17,3218,大學光,TPEX,132.0,132.1127,-0.09,176.99,-29.0,0.0,-29.0,-16.39,0.0,0,1,0,0,-29.0,0.0,-34.0
2026-04-17,3346,麗清,TWSE,18.45,18.3826,0.37,275.03,-43.71,0.0,-43.71,-15.89,0.0,0,1,0,0,-43.71,0.0,-34.0
2026-04-17,3360,尚立,TPEX,14.15,14.2604,-0.77,300.05,-137.0,0.0,-137.0,-45.66,0.0,0,1,0,0,-137.0,0.0,-34.0
2026-04-17,3465,進泰電子,TPEX,34.2,33.9652,0.69,9.59,-2.0,0.0,-2.0,-20.86,0.0,0,1,0,0,-2.0,0.0,-34.0
2026-04-17,3499,環天科,TPEX,16.65,16.8029,-0.91,342.68,-69.0,0.0,-69.0,-20.14,0.0,0,1,0,0,-69.0,0.0,-34.0
2026-04-17,3523,迎輝,TPEX,12.55,12.3383,1.72,23.2,-5.0,0.0,-5.0,-21.55,0.0,0,1,0,0,-5.0,0.0,-34.0
2026-04-17,3543,州巧,TWSE,42.45,42.659,-0.49,1498.94,-320.74,0.0,-320.74,-21.4,0.0,0,1,0,0,-320.74,0.0,-34.0
2026-04-17,3567,逸昌,TPEX,26.0,26.178,-0.68,50.23,-9.0,0.0,-9.0,-17.92,0.0,0,1,0,0,-9.0,0.0,-34.0
2026-04-17,3703,欣陸,TWSE,21.85,21.872,-0.1,1611.66,-483.92,0.0,-483.92,-30.03,0.0,0,1,0,0,-483.92,0.0,-34.0
2026-04-17,3716,中化控股,TWSE,32.7,32.7407,-0.12,163.26,-64.26,0.0,-64.26,-39.36,0.0,0,1,0,0,-64.26,0.0,-34.0
2026-04-17,4104,佳醫,TWSE,79.1,79.0963,0.0,288.19,-84.09,0.0,-84.09,-29.18,0.0,0,1,0,0,-84.09,0.0,-34.0
2026-04-17,4119,旭富,TWSE,48.55,49.0086,-0.94,540.08,-118.39,0.0,-118.39,-21.92,0.0,0,1,0,0,-118.39,0.0,-34.0
2026-04-17,4120,友華,TPEX,47.35,47.3982,-0.1,11.12,-2.0,0.0,-2.0,-17.99,0.0,0,1,0,0,-2.0,0.0,-34.0
2026-04-17,4139,馬光-KY,TPEX,24.9,24.8739,0.11,4.0,-1.0,0.0,-1.0,-24.98,0.0,0,1,0,0,-1.0,0.0,-34.0
2026-04-17,4142,國光生,TWSE,18.5,18.5517,-0.28,1604.03,-524.86,0.0,-524.86,-32.72,0.0,0,1,0,0,-524.86,0.0,-34.0
2026-04-17,4147,中裕,TPEX,53.3,52.6267,1.28,984.0,-415.0,0.0,-415.0,-42.17,0.0,0,1,0,0,-415.0,0.0,-34.0
2026-04-17,4157,太景*-KY,TPEX,10.55,10.612,-0.58,1211.84,-302.0,0.0,-302.0,-24.92,0.0,0,1,0,0,-302.0,0.0,-34.0
2026-04-17,4161,聿新科,TPEX,24.2,24.1415,0.24,152.62,-28.0,0.0,-28.0,-18.35,0.0,0,1,0,0,-28.0,0.0,-34.0
2026-04-17,4164,承業醫,TWSE,31.15,31.2466,-0.31,918.45,-335.2,0.0,-335.2,-36.5,0.0,0,1,0,0,-335.2,0.0,-34.0
2026-04-17,4303,信立,TPEX,54.5,54.8677,-0.67,738.95,-173.0,0.0,-173.0,-23.41,0.0,0,1,0,0,-173.0,0.0,-34.0
2026-04-17,4414,如興,TWSE,10.85,10.869,-0.17,338.89,-116.0,0.0,-116.0,-34.23,0.0,0,1,0,0,-116.0,0.0,-34.0
2026-04-17,4420,光明,TPEX,44.2,44.2199,-0.05,46.84,-9.0,0.0,-9.0,-19.21,0.0,0,1,0,0,-9.0,0.0,-34.0
2026-04-17,4438,廣越,TWSE,58.9,58.8609,0.07,56.73,-27.45,0.0,-27.45,-48.38,0.0,0,1,0,0,-27.45,0.0,-34.0
2026-04-17,4440,宜新實業,TWSE,18.15,18.2118,-0.34,107.97,-56.83,0.0,-56.83,-52.63,0.0,0,1,0,0,-56.83,0.0,-34.0
2026-04-17,4557,永新-KY,TWSE,53.6,53.5903,0.02,129.74,-89.77,0.0,-89.77,-69.19,0.0,0,1,0,0,-89.77,0.0,-34.0
2026-04-17,4561,健椿,TPEX,36.65,37.3074,-1.76,359.56,-66.0,0.0,-66.0,-18.36,0.0,0,1,0,0,-66.0,0.0,-34.0
2026-04-17,4563,百德,TPEX,40.7,40.9537,-0.62,101.79,-38.0,0.0,-38.0,-37.33,0.0,0,1,0,0,-38.0,0.0,-34.0
2026-04-17,4729,熒茂,TPEX,20.5,20.6243,-0.6,271.45,-73.0,0.0,-73.0,-26.89,0.0,0,1,0,0,-73.0,0.0,-34.0
2026-04-17,4737,華廣,TWSE,67.0,67.3567,-0.53,158.36,-61.63,0.0,-61.63,-38.92,0.0,0,1,0,0,-61.63,0.0,-34.0
2026-04-17,4743,合一,TPEX,54.4,54.8784,-0.87,1895.67,-774.4,0.0,-774.4,-40.85,0.0,0,1,0,0,-774.4,0.0,-34.0
2026-04-17,4745,合富-KY,TPEX,19.05,19.1249,-0.39,381.43,-131.0,0.0,-131.0,-34.34,0.0,0,1,0,0,-131.0,0.0,-34.0
2026-04-17,4746,台耀,TWSE,52.7,52.9442,-0.46,578.8,-202.7,0.0,-202.7,-35.02,0.0,0,1,0,0,-202.7,0.0,-34.0
2026-04-17,4767,誠泰科技,TPEX,27.6,27.4842,0.42,17.03,-3.0,0.0,-3.0,-17.62,0.0,0,1,0,0,-3.0,0.0,-34.0
2026-04-17,4768,晶呈科技,TPEX,462.5,470.3769,-1.67,1259.74,-250.97,0.0,-250.97,-19.92,0.0,0,1,0,0,-250.97,0.0,-34.0
2026-04-17,4923,力士,TPEX,35.25,35.363,-0.32,84.4,-18.0,0.0,-18.0,-21.33,0.0,0,1,0,0,-18.0,0.0,-34.0
2026-04-17,4946,辣椒,TPEX,113.0,111.4019,1.43,24.01,-11.0,0.0,-11.0,-45.81,0.0,0,1,0,0,-11.0,0.0,-34.0
2026-04-17,4953,緯軟,TPEX,123.5,123.1095,0.32,1012.9,-177.0,0.0,-177.0,-17.47,0.0,0,1,0,0,-177.0,0.0,-34.0
