latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-17,2008,高興昌,TWSE,20,27.4,27.5463,-0.53,521.23,130.64,0.0,130.64,25.06,0.0,8,0,0,0,15.95,0.0,康和-內湖,76.0,27.45,元大-敦化,-38.0,28.0,23.85,48.0,71.85
2026-04-17,1737,臺鹽,TWSE,20,32.2,31.7962,1.27,2191.21,315.0,0.0,315.0,14.38,0.0,11,0,0,0,21.0,0.0,台新-同大,292.0,31.63,合庫,-99.0,31.37,23.73,47.5,71.23
2026-04-17,1341,富林-KY,TWSE,20,60.3,59.3507,1.6,129.74,15.82,0.0,15.82,12.19,0.0,8,0,0,0,3.13,0.0,中國信託-高雄,25.0,59.11,台新-屏東,-20.0,60.03,25.42,45.76,71.18
2026-04-17,8105,凌巨,TWSE,20,13.95,13.7366,1.55,48831.27,6532.18,200.0,6732.18,13.38,0.41,8,0,0,0,139.18,0.0,合庫,4335.0,13.67,國票-北高雄,-498.0,14.53,20.14,48.05,68.19
2026-04-17,9937,全國,TWSE,20,57.5,56.6572,1.49,1503.21,231.54,0.0,231.54,15.4,0.0,11,0,0,0,23.34,0.0,凱基,115.0,56.51,元大-博愛,-29.0,57.14,18.22,48.0,66.22
2026-04-17,1103,嘉泥,TWSE,20,14.0,13.7302,1.96,5248.17,777.5,0.0,777.5,14.81,0.0,9,0,0,0,79.96,0.0,摩根大通,475.0,13.71,元大-館前,-276.0,13.61,18.23,47.85,66.08
2026-04-17,2897,王道銀行,TWSE,20,10.2,10.0686,1.3,80480.13,18901.47,358.48,19259.95,23.49,0.45,0,2,9,0,-222.43,44.0,台新-高雄,6963.0,9.91,永豐金-敦南,-3380.0,9.92,18.28,47.61,65.89
2026-04-17,8411,福貞-KY,TWSE,20,12.35,12.1987,1.24,2044.87,288.75,0.0,288.75,14.12,0.0,8,0,0,0,28.08,0.0,富邦-南員林,301.0,12.28,宏遠,-415.0,12.09,17.66,47.3,64.96
2026-04-17,8927,北基,TPEX,20,23.15,23.5284,-1.61,12001.0,1409.66,0.0,1409.66,11.75,0.0,5,0,0,0,34.0,0.0,富邦-七賢,1053.0,23.07,華南永昌,-289.0,23.8,19.33,45.4,64.73
2026-04-17,1614,三洋電,TWSE,20,32.3,31.9026,1.25,1112.86,170.03,0.0,170.03,15.28,0.0,8,0,0,0,20.26,0.0,土銀-高雄,148.0,31.82,元大-復北,-312.0,31.71,15.96,48.0,63.96
2026-04-17,1512,瑞利,TWSE,20,7.45,7.5099,-0.8,2128.68,258.0,0.0,258.0,12.12,0.0,6,0,0,0,13.0,0.0,凱基-台北,173.0,7.56,元大-高雄,-74.0,7.39,18.01,45.7,63.71
